"age","item","definition","uni_lemma","learned","IPA","length","freq","PAC_assoc","PAT_assoc","PAC_phono_t1","PAT_phono_t1","PAC_phono_t2","PAT_phono_t2","PAC_phono_nt","PAT_phono_nt"
24,250,"shampoo",NA,0,"ʃampɔo",6,NA,NA,NA,0,NA,0,NA,1929,594.884615384615
24,252,"spazzolino da denti","toothbrush",1,"spatsolinodadɛntɪ",17,2.944438979,0,NA,0,NA,0,NA,4375,594.884615384615
24,253,"specchio","mirror",0,"spɛkio",6,5.099866428,4,6,0,NA,1,NA,1918,594.884615384615
24,254,"straccio",NA,0,"stratʃo",7,NA,NA,NA,0,NA,1,NA,1974,594.884615384615
24,256,"tazza","cup",1,"tatsa",5,6.746412129,2,7.33333333333333,0,NA,3,0.5,1731,594.884615384615
24,258,"termometro",NA,0,"termɔmetro",10,NA,NA,NA,0,NA,0,NA,2720,594.884615384615
24,259,"termosifone",NA,0,"tɛrmozifone",11,NA,NA,NA,0,NA,0,NA,2936,594.884615384615
24,260,"vasino","potty",0,"vazino",6,5.111987788,0,NA,1,NA,4,NA,1830,594.884615384615
24,261,"armadio","closet",0,"armadio",7,4.736198448,3,1,0,NA,1,NA,2005,594.884615384615
24,263,"bidè","bidet",0,"bidɛ",4,0,NA,NA,0,NA,0,NA,1904,594.884615384615
24,264,"camera","room",0,"kamera",6,7.306531399,4,0.5,0,NA,3,NA,1822,594.884615384615
24,265,"cantina",NA,0,"kantina",7,NA,NA,NA,0,NA,0,NA,1878,594.884615384615
24,266,"cassetto","drawer",0,"kasseto",7,4.718498871,1,NA,0,NA,0,NA,1987,594.884615384615
24,267,"cucina","kitchen",1,"kʊtʃina",7,6.173786104,3,1,0,NA,1,NA,1996,594.884615384615
24,268,"culla","crib",0,"kulla",5,4.060443011,0,3,0,NA,1,3,1803,594.884615384615
24,269,"divano","couch",0,"divano",6,4.94875989,2,1.66666666666667,0,NA,0,NA,1859,594.884615384615
24,270,"doccia","shower",1,"dotʃa",5,4.442651256,4,5.5,0,NA,1,1,1807,594.884615384615
24,271,"ferro da stiro",NA,0,"fɛrɾodastiro",12,NA,NA,NA,0,NA,0,NA,3119,594.884615384615
24,272,"finestra","window",0,"finɛstra",8,6.249975242,2,3,0,NA,0,NA,2259,594.884615384615
24,273,"fon",NA,0,"fɔn",3,NA,NA,NA,0,NA,2,NA,1912,594.884615384615
24,274,"forno",NA,0,"forno",5,NA,NA,NA,0,NA,2,1,1775,594.884615384615
24,275,"frigorifero","refrigerator",0,"friɡorifero",11,5.117993812,0,NA,0,NA,0,NA,2965,594.884615384615
24,276,"lavandino","sink",0,"lavandino",9,5.049856007,3,5,0,NA,0,NA,2392,594.884615384615
24,277,"lavatrice","washing machine",1,"lavatritʃe",10,0,NA,NA,0,NA,0,NA,2654,594.884615384615
24,279,"muro",NA,0,"muro",4,NA,NA,NA,0,NA,8,4,1792,594.884615384615
24,280,"poltrona",NA,0,"poltrona",8,NA,NA,NA,0,NA,0,NA,2107,594.884615384615
24,282,"quadro",NA,0,"kwadro",6,NA,NA,NA,0,NA,0,NA,1896,594.884615384615
24,283,"radio",NA,0,"radio",5,NA,NA,NA,0,NA,1,NA,1718,594.884615384615
24,284,"registratore",NA,0,"rɛdʒistratore",13,NA,NA,NA,0,NA,0,NA,3371,594.884615384615
24,285,"salotto","living room",0,"salɔto",6,0,1,0,0,NA,2,0,1822,594.884615384615
24,286,"scala","stairs",1,"skala",5,5.429345629,0,NA,0,NA,4,0,1750,594.884615384615
24,288,"seggiolone","high chair",1,"sedʒolone",9,0,NA,NA,0,NA,0,NA,2449,594.884615384615
24,289,"tappeto","carpet",0,"tapeto",6,4.48863637,0,NA,0,NA,4,2.5,1814,594.884615384615
24,290,"tavolo","table",1,"tavolo",6,7.249215057,3,0,0,NA,2,NA,1819,594.884615384615
24,292,"terrazza","porch",0,"terɾatsa",8,3.258096538,1,1,0,NA,0,NA,2223,594.884615384615
24,293,"vasca da bagno","bathtub",0,"vaskadabaɲɲo",12,4.882801923,1,5,0,NA,0,NA,3206,594.884615384615
24,295,"altalena","swing (object)",1,"altalena",8,4.564348191,2,2.33333333333333,0,NA,0,NA,2122,594.884615384615
24,296,"ascensore","elevator",0,"aʃensore",8,4.356708827,1,1,0,NA,0,NA,2281,594.884615384615
24,297,"bandiera",NA,0,"bandiɛra",8,NA,NA,NA,0,NA,0,NA,2203,594.884615384615
24,298,"benzina",NA,0,"bentsina",8,NA,NA,NA,0,NA,0,NA,2189,594.884615384615
24,299,"campana",NA,0,"kampana",7,NA,NA,NA,0,NA,0,NA,1975,594.884615384615
24,301,"erba",NA,1,"ɛrba",4,NA,NA,NA,0,NA,2,4,1809,594.884615384615
24,303,"foglia",NA,0,"fɔʎa",4,NA,NA,NA,1,NA,4,NA,1864,594.884615384615
24,304,"fontana",NA,0,"fontana",7,NA,NA,NA,0,NA,0,NA,1984,594.884615384615
24,305,"fumo",NA,0,"fumo",4,NA,NA,NA,0,NA,5,3,1845,594.884615384615
24,306,"garage","garage",0,"ɡaradʒe",7,5.159055299,0,1,0,NA,0,NA,2067,594.884615384615
24,308,"nebbia",NA,0,"nebia",5,NA,NA,NA,0,NA,0,NA,1841,594.884615384615
24,309,"neve","snow",1,"neve",4,6.042632834,4,1.5,0,NA,0,NA,1899,594.884615384615
24,310,"nuvola","cloud",0,"nuvola",6,3.17805383,2,3,0,NA,1,NA,1914,594.884615384615
24,312,"piscina",NA,0,"piʃina",6,NA,NA,NA,0,NA,0,NA,1867,594.884615384615
24,313,"pompa",NA,0,"pompa",5,NA,NA,NA,0,NA,1,5,1843,594.884615384615
24,314,"prato","lawn",0,"prato",5,3.401197382,0,0,1,0,3,4,1689,594.884615384615
24,316,"scivolo","slide (object)",1,"ʃivolo",6,5.902633333,1,7.5,0,NA,1,NA,1922,594.884615384615
24,319,"strada","street",0,"strada",6,6.11146734,2,2,0,NA,0,NA,1879,594.884615384615
24,321,"tetto",NA,0,"teto",4,NA,NA,NA,0,NA,10,4.75,1702,594.884615384615
24,322,"torre",NA,0,"tɔrɾe",5,NA,NA,NA,0,NA,2,3,1895,594.884615384615
24,323,"tubo",NA,0,"tubo",4,NA,NA,NA,0,NA,10,4,1802,594.884615384615
24,324,"vento","wind",0,"vɛnto",5,5.549076085,2,2,0,NA,3,2,1798,594.884615384615
25,1,"organo genitale femminile","vagina",0,"ɔrɡanodʒenitalefemminile",24,0,0,NA,0,NA,0,NA,6477,877.739726027397
25,3,"ombelico","belly button",1,"ombeliko",8,0,NA,NA,0,NA,0,NA,2265,877.739726027397
25,8,"labbra",NA,0,"labra",5,NA,NA,NA,0,NA,2,0,1778,877.739726027397
25,9,"guance",NA,1,"ɡwantʃe",7,NA,NA,NA,0,NA,1,0,2092,877.739726027397
25,10,"gola",NA,1,"ɡɔla",4,NA,NA,NA,0,NA,4,2,1792,877.739726027397
25,11,"ginocchi",NA,1,"dʒinɔkɪ",7,NA,NA,NA,0,NA,0,NA,2207,877.739726027397
25,20,"vestito","dress (object)",1,"vestito",7,5.823045895,5,1,0,NA,0,NA,2029,877.739726027397
25,21,"tuta","tracksuit",0,"tuta",4,0,NA,NA,0,NA,8,3.16666666666667,1752,877.739726027397
25,22,"stivali",NA,0,"stivalɪ",7,NA,NA,NA,0,NA,0,NA,2087,877.739726027397
25,23,"sciarpa","scarf",0,"ʃarpa",5,4.17438727,1,7,0,NA,2,4,1790,877.739726027397
25,26,"pantofole",NA,0,"pantɔfole",9,NA,NA,NA,0,NA,0,NA,2355,877.739726027397
25,30,"mutande","underpants",1,"mʊtande",7,2.302585093,NA,NA,0,NA,0,NA,2083,877.739726027397
25,31,"maglione","sweater",1,"maʎone",6,4.836281907,3,3,0,NA,2,0,1874,877.739726027397
25,32,"jeans",NA,0,"dʒins",5,NA,NA,NA,0,NA,0,NA,1894,877.739726027397
25,34,"grembiule",NA,0,"ɡrɛmbjʊle",9,NA,NA,NA,0,NA,0,NA,2630,877.739726027397
25,35,"gonna","skirt",0,"ɡonna",5,3.583518938,2,1,0,NA,2,NA,1810,877.739726027397
25,36,"giacca","jacket",0,"dʒaka",5,5.192956851,3,2,0,NA,0,NA,1840,877.739726027397
25,38,"cinta",NA,0,"tʃinta",6,NA,NA,NA,0,NA,0,NA,1861,877.739726027397
25,41,"camicia",NA,1,"kamitʃa",7,NA,NA,NA,0,NA,0,NA,1975,877.739726027397
25,42,"calzettoni",NA,0,"kaltsetonɪ",10,NA,NA,NA,0,NA,0,NA,2573,877.739726027397
25,44,"bretelle",NA,0,"bretɛlle",8,NA,NA,NA,0,NA,0,NA,2281,877.739726027397
25,48,"zucchine",NA,0,"dzʊkine",7,NA,NA,NA,0,NA,0,NA,2118,877.739726027397
25,52,"verdura",NA,0,"verdura",7,NA,NA,NA,0,NA,0,NA,2123,877.739726027397
25,55,"tortellini",NA,0,"tɔrtellinɪ",10,NA,NA,NA,0,NA,0,NA,2683,877.739726027397
25,57,"tonno",NA,0,"tonno",5,NA,NA,NA,0,NA,3,1,1769,877.739726027397
25,59,"sugo","sauce",1,"suɡo",4,4.394449155,1,4,0,NA,6,4,1838,877.739726027397
25,61,"spinaci",NA,0,"spinatʃɪ",8,NA,NA,NA,0,NA,0,NA,2241,877.739726027397
25,62,"spaghetti",NA,0,"spaɡetɪ",7,NA,NA,NA,0,NA,0,NA,2089,877.739726027397
25,66,"polpette","meatball",0,"polpete",7,2.397895273,0,NA,0,NA,0,NA,2083,877.739726027397
25,69,"piselli","peas",1,"pizɛllɪ",7,4.454347296,1,0,0,NA,0,NA,2146,877.739726027397
25,70,"pesca","peach",0,"pɛska",5,3.36729583,2,4.66666666666667,0,NA,4,4.25,1850,877.739726027397
25,76,"panna",NA,1,"panna",5,NA,NA,NA,0,NA,10,4.5,1713,877.739726027397
25,77,"panino",NA,0,"panino",6,NA,NA,NA,0,NA,4,NA,1768,877.739726027397
25,80,"noccioline",NA,0,"notʃoline",9,NA,NA,NA,0,NA,0,NA,2414,877.739726027397
25,81,"minestrone/brodo",NA,1,"minestrone",10,NA,NA,NA,0,NA,0,NA,2641,877.739726027397
25,82,"miele","honey",0,"mjɛle",5,6.966024187,2,2,0,NA,3,0.666666666666667,1892,877.739726027397
25,83,"melone",NA,0,"melone",6,NA,NA,NA,0,NA,2,0,1912,877.739726027397
25,85,"marmellata",NA,1,"marmellata",10,NA,NA,NA,0,NA,0,NA,2622,877.739726027397
25,86,"mandarino",NA,1,"mandarino",9,NA,NA,NA,0,NA,0,NA,2310,877.739726027397
25,87,"leccalecca",NA,0,"lekalɛka",8,NA,NA,NA,0,NA,0,NA,2231,877.739726027397
25,89,"kiwi",NA,0,"kiwɪ",4,NA,NA,NA,0,NA,1,NA,1878,877.739726027397
25,90,"gomma da masticare",NA,0,"ɡommadamastikare",16,NA,NA,NA,0,NA,0,NA,4247,877.739726027397
25,91,"ghiaccio",NA,0,"ɡjatʃo",6,NA,NA,NA,0,NA,3,3,1889,877.739726027397
25,93,"fragola",NA,1,"fraɡola",7,NA,NA,NA,0,NA,1,NA,1963,877.739726027397
25,95,"fagiolini",NA,0,"fadʒolinɪ",9,NA,NA,NA,0,NA,0,NA,2392,877.739726027397
25,96,"fagioli",NA,0,"fadʒɔlɪ",7,NA,NA,NA,0,NA,0,NA,2123,877.739726027397
25,97,"crema",NA,0,"krɛma",5,NA,NA,NA,0,NA,0,NA,1832,877.739726027397
25,99,"cocomero/anguria",NA,0,"kokomero",8,NA,NA,NA,0,NA,0,NA,2247,877.739726027397
25,100,"coca cola",NA,0,"kokakola",8,NA,NA,NA,0,NA,0,NA,2140,877.739726027397
25,102,"ciliegie",NA,0,"tʃiliedʒe",9,NA,NA,NA,0,NA,0,NA,2590,877.739726027397
25,106,"camomilla",NA,0,"kamomilla",9,NA,NA,NA,0,NA,0,NA,2366,877.739726027397
25,108,"cacao",NA,0,"kakaʊ",5,NA,NA,NA,0,NA,0,NA,1845,877.739726027397
25,109,"burro",NA,0,"burɾo",5,NA,NA,NA,0,NA,1,NA,1879,877.739726027397
25,110,"budino",NA,0,"bʊdino",6,NA,NA,NA,0,NA,1,1,1900,877.739726027397
25,113,"aranciata",NA,1,"arantʃata",9,NA,NA,NA,0,NA,1,1,2396,877.739726027397
25,116,"trottola","top",0,"trɔtola",7,6.966967139,11,6.5,0,NA,0,NA,1964,877.739726027397
25,117,"pongo/Didò",NA,0,"poŋɡo",5,NA,NA,NA,0,NA,1,2,1868,877.739726027397
25,118,"tromba",NA,0,"tromba",6,NA,NA,NA,0,NA,0,NA,1937,877.739726027397
25,119,"tamburo",NA,0,"tamburo",7,NA,NA,NA,0,NA,0,NA,2035,877.739726027397
25,120,"soldatini",NA,0,"soldatinɪ",9,NA,NA,NA,0,NA,0,NA,2369,877.739726027397
25,122,"pupazzi",NA,0,"pʊpatsɪ",7,NA,NA,NA,0,NA,0,NA,2122,877.739726027397
25,123,"pistola","gun",0,"pistɔla",7,4.976733742,4,3,0,NA,0,NA,2014,877.739726027397
25,127,"giocattolo","toy (object)",1,"dʒokatolo",9,6.261491684,4,3,0,NA,0,NA,2358,877.739726027397
25,128,"favola/storia","book",1,"favola",6,7.722677516,6,4,0,NA,3,1,1817,877.739726027397
25,129,"cubi","block",0,"kubɪ",4,5.605802066,1,9,0,NA,2,NA,1935,877.739726027397
25,130,"costruzioni",NA,1,"kɔstrʊtsiɔnɪ",12,NA,NA,NA,0,NA,0,NA,3265,877.739726027397
25,132,"birilli",NA,0,"birillɪ",7,NA,NA,NA,0,NA,0,NA,2121,877.739726027397
25,135,"trattore","tractor",1,"tratore",7,5.780743516,0,1,0,NA,0,NA,1965,877.739726027397
25,136,"slitta",NA,0,"zlita",5,NA,NA,NA,0,NA,0,NA,1780,877.739726027397
25,139,"jeep","jeep",0,"dʒɛep",5,3.295836866,0,3.5,0,NA,0,NA,1989,877.739726027397
25,140,"gru","crane",0,"ɡru",3,3.258096538,0,4,0,NA,0,NA,1938,877.739726027397
25,141,"elicottero",NA,1,"ɛlikɔtero",9,NA,NA,NA,0,NA,0,NA,2459,877.739726027397
25,146,"autobus","bus",0,"aʊtobʊs",7,6.206575927,3,6,0,NA,0,NA,2181,877.739726027397
25,148,"zebra",NA,0,"dzɛbra",6,NA,NA,NA,0,NA,0,NA,1981,877.739726027397
25,149,"zanzara","mosquito",1,"dzandzara",9,2.708050201,1,4,0,NA,0,NA,2492,877.739726027397
25,152,"tigre","tiger",0,"tiɡre",5,6.955592608,3,3.75,0,NA,1,0,1861,877.739726027397
25,153,"tartaruga","turtle",1,"tartaruɡa",9,5.493061443,0,2,0,NA,0,NA,2416,877.739726027397
25,154,"tacchino",NA,0,"takino",6,NA,NA,NA,0,NA,3,NA,1766,877.739726027397
25,155,"scoiattolo",NA,0,"skɔɪatolo",9,NA,NA,NA,0,NA,0,NA,2381,877.739726027397
25,156,"scimmia","monkey",1,"ʃimmia",6,5.940171253,3,5,0,NA,0,NA,1967,877.739726027397
25,157,"rana","frog",1,"rana",4,5.590986981,0,11.5,0,NA,6,5.8,1659,877.739726027397
25,158,"pulcino","chick",1,"pʊltʃino",8,2.63905733,1,4,0,NA,0,NA,2178,877.739726027397
25,159,"pinguino","penguin",0,"piŋɡwino",8,3.737669618,0,4,0,NA,0,NA,2268,877.739726027397
25,162,"papera","duck",0,"papera",6,6.411818268,2,10.3333333333333,0,NA,4,4.5,1837,877.739726027397
25,164,"oca","goose",0,"ɔka",3,4.317488114,2,4,1,NA,8,2.6,1819,877.739726027397
25,170,"ippopotamo","hippopotamus",0,"ipopɔtamo",9,3.951243719,NA,NA,0,NA,0,NA,2441,877.739726027397
25,171,"gufo",NA,0,"ɡufo",4,NA,NA,NA,0,NA,6,6,1867,877.739726027397
25,172,"giraffa","giraffe",1,"dʒiraffa",8,4.836281907,1,0,0,NA,0,NA,2296,877.739726027397
25,176,"formica","ant",1,"formika",7,3.526360525,0,NA,0,NA,0,NA,2052,877.739726027397
25,177,"foca",NA,0,"fɔka",4,NA,NA,NA,2,NA,6,5,1829,877.739726027397
25,180,"cucciolo",NA,0,"kutʃolo",7,NA,NA,NA,0,NA,0,NA,2023,877.739726027397
25,181,"coniglio","bunny",1,"koniʎo",6,6.376726948,1,1,0,NA,0,NA,1879,877.739726027397
25,182,"coccodrillo","crocodile",1,"kokodrillo",10,4.077537444,0,19,0,NA,0,NA,2671,877.739726027397
25,183,"cerbiatto","fawn",0,"tʃerbjato",9,1.386294361,0,7,0,NA,0,NA,2438,877.739726027397
25,185,"capra","goat",0,"kapra",5,4.317488114,2,4,0,NA,4,6,1743,877.739726027397
25,187,"asino","donkey",0,"azino",5,5.017279837,1,1,1,NA,4,3,1734,877.739726027397
25,189,"animale","animal",0,"animale",7,5.648974238,24,4,0,NA,0,NA,2040,877.739726027397
25,190,"agnello","lamb",0,"aɲɛllo",6,4.941642423,1,0,0,NA,1,2,1915,877.739726027397
25,203,"organo genitale maschile","penis",1,"ɔrɡanodʒenitalemaskile",22,2.302585093,0,NA,0,NA,0,NA,5862,877.739726027397
25,207,"seno","breast",1,"seno",4,2.995732274,1,6,0,NA,5,4.5,1739,877.739726027397
25,208,"spalla",NA,0,"spalla",6,NA,NA,NA,1,0,3,2.33333333333333,1849,877.739726027397
25,211,"asciugamano",NA,1,"aʃʊɡamano",9,NA,NA,NA,0,NA,0,NA,2433,877.739726027397
25,212,"aspirapolvere",NA,0,"aspirapolvere",13,NA,NA,NA,0,NA,0,NA,3410,877.739726027397
25,216,"candeline",NA,0,"kandeline",9,NA,NA,NA,0,NA,0,NA,2362,877.739726027397
25,217,"cestino",NA,0,"tʃestino",8,NA,NA,NA,0,NA,0,NA,2185,877.739726027397
25,220,"colori",NA,1,"kolorɪ",6,NA,NA,NA,0,NA,0,NA,1938,877.739726027397
25,222,"coperchio","cover (object)",0,"kopɛrkio",8,5.451038454,5,3.5,0,NA,0,NA,2240,877.739726027397
25,226,"dentifricio",NA,1,"dentifritʃo",11,NA,NA,NA,0,NA,0,NA,2946,877.739726027397
25,227,"disegno",NA,0,"dizeɲʲo",7,NA,NA,NA,0,NA,0,NA,2169,877.739726027397
25,228,"fazzoletto","tissue",1,"fatsoleto",9,4.644390899,0,6,0,NA,0,NA,2325,877.739726027397
25,231,"fotografia",NA,1,"fotoɡrafia",10,NA,NA,NA,0,NA,0,NA,2706,877.739726027397
25,232,"giornale","paper",1,"dʒornale",8,6.970730078,10,5.5,0,NA,0,NA,2228,877.739726027397
25,235,"martello","hammer",0,"martɛllo",8,4.844187086,0,9,0,NA,0,NA,2144,877.739726027397
25,237,"medicina",NA,1,"meditʃina",9,NA,NA,NA,0,NA,0,NA,2419,877.739726027397
25,241,"pentola","pot",1,"pentola",7,5.241747015,6,1,0,NA,0,NA,1940,877.739726027397
25,243,"pianta","plant",1,"pjanta",6,4.770684624,2,10,0,NA,4,3.33333333333333,1851,877.739726027397
25,245,"sacchetto",NA,0,"saketo",6,NA,NA,NA,0,NA,2,NA,1814,877.739726027397
25,247,"scatola","box",0,"skatola",7,7.201916318,4,4,0,NA,1,2,1888,877.739726027397
25,249,"secchio",NA,1,"sekio",5,NA,NA,NA,0,NA,4,0.5,1802,877.739726027397
25,250,"shampoo",NA,0,"ʃampɔo",6,NA,NA,NA,0,NA,0,NA,1929,877.739726027397
25,253,"specchio","mirror",1,"spɛkio",6,5.099866428,4,6.5,0,NA,1,NA,1918,877.739726027397
25,254,"straccio",NA,0,"stratʃo",7,NA,NA,NA,0,NA,1,0,1974,877.739726027397
25,258,"termometro",NA,1,"termɔmetro",10,NA,NA,NA,0,NA,0,NA,2720,877.739726027397
25,259,"termosifone",NA,0,"tɛrmozifone",11,NA,NA,NA,0,NA,0,NA,2936,877.739726027397
25,260,"vasino","potty",0,"vazino",6,5.111987788,0,NA,1,NA,4,3,1830,877.739726027397
25,261,"armadio","closet",0,"armadio",7,4.736198448,3,4,0,NA,1,NA,2005,877.739726027397
25,263,"bidè","bidet",1,"bidɛ",4,0,NA,NA,0,NA,0,NA,1904,877.739726027397
25,264,"camera","room",1,"kamera",6,7.306531399,4,3.5,0,NA,3,1,1822,877.739726027397
25,265,"cantina",NA,0,"kantina",7,NA,NA,NA,0,NA,0,NA,1878,877.739726027397
25,266,"cassetto","drawer",1,"kasseto",7,4.718498871,1,NA,0,NA,0,NA,1987,877.739726027397
25,268,"culla","crib",0,"kulla",5,4.060443011,0,5,0,NA,1,5,1803,877.739726027397
25,269,"divano","couch",1,"divano",6,4.94875989,2,3.66666666666667,0,NA,0,NA,1859,877.739726027397
25,271,"ferro da stiro",NA,1,"fɛrɾodastiro",12,NA,NA,NA,0,NA,0,NA,3119,877.739726027397
25,272,"finestra","window",1,"finɛstra",8,6.249975242,2,5,0,NA,0,NA,2259,877.739726027397
25,273,"fon",NA,1,"fɔn",3,NA,NA,NA,0,NA,2,NA,1912,877.739726027397
25,274,"forno",NA,1,"forno",5,NA,NA,NA,0,NA,2,1,1775,877.739726027397
25,275,"frigorifero","refrigerator",1,"friɡorifero",11,5.117993812,0,NA,0,NA,0,NA,2965,877.739726027397
25,276,"lavandino","sink",1,"lavandino",9,5.049856007,3,5.5,0,NA,0,NA,2392,877.739726027397
25,279,"muro",NA,1,"muro",4,NA,NA,NA,0,NA,8,5.33333333333333,1792,877.739726027397
25,280,"poltrona",NA,0,"poltrona",8,NA,NA,NA,0,NA,0,NA,2107,877.739726027397
25,282,"quadro",NA,0,"kwadro",6,NA,NA,NA,0,NA,0,NA,1896,877.739726027397
25,283,"radio",NA,0,"radio",5,NA,NA,NA,0,NA,1,NA,1718,877.739726027397
25,284,"registratore",NA,0,"rɛdʒistratore",13,NA,NA,NA,0,NA,0,NA,3371,877.739726027397
25,285,"salotto","living room",0,"salɔto",6,0,1,1.66666666666667,0,NA,2,1,1822,877.739726027397
25,289,"tappeto","carpet",0,"tapeto",6,4.48863637,0,NA,0,NA,4,4,1814,877.739726027397
25,292,"terrazza","porch",0,"terɾatsa",8,3.258096538,1,3,0,NA,0,NA,2223,877.739726027397
25,293,"vasca da bagno","bathtub",0,"vaskadabaɲɲo",12,4.882801923,1,6.25,0,NA,0,NA,3206,877.739726027397
25,296,"ascensore","elevator",1,"aʃensore",8,4.356708827,1,2.5,0,NA,0,NA,2281,877.739726027397
25,297,"bandiera",NA,0,"bandiɛra",8,NA,NA,NA,0,NA,0,NA,2203,877.739726027397
25,298,"benzina",NA,0,"bentsina",8,NA,NA,NA,0,NA,0,NA,2189,877.739726027397
25,299,"campana",NA,1,"kampana",7,NA,NA,NA,0,NA,0,NA,1975,877.739726027397
25,303,"foglia",NA,1,"fɔʎa",4,NA,NA,NA,1,NA,4,NA,1864,877.739726027397
25,304,"fontana",NA,0,"fontana",7,NA,NA,NA,0,NA,0,NA,1984,877.739726027397
25,305,"fumo",NA,1,"fumo",4,NA,NA,NA,0,NA,5,4,1845,877.739726027397
25,306,"garage","garage",0,"ɡaradʒe",7,5.159055299,0,5,0,NA,0,NA,2067,877.739726027397
25,308,"nebbia",NA,0,"nebia",5,NA,NA,NA,0,NA,0,NA,1841,877.739726027397
25,310,"nuvola","cloud",1,"nuvola",6,3.17805383,2,4,0,NA,1,NA,1914,877.739726027397
25,312,"piscina",NA,0,"piʃina",6,NA,NA,NA,0,NA,0,NA,1867,877.739726027397
25,313,"pompa",NA,0,"pompa",5,NA,NA,NA,0,NA,1,6,1843,877.739726027397
25,314,"prato","lawn",0,"prato",5,3.401197382,0,3,1,0,3,3,1689,877.739726027397
25,319,"strada","street",1,"strada",6,6.11146734,2,4,0,NA,0,NA,1879,877.739726027397
25,321,"tetto",NA,0,"teto",4,NA,NA,NA,0,NA,10,4.66666666666667,1702,877.739726027397
25,322,"torre",NA,0,"tɔrɾe",5,NA,NA,NA,0,NA,2,3.5,1895,877.739726027397
25,323,"tubo",NA,0,"tubo",4,NA,NA,NA,0,NA,10,4.66666666666667,1802,877.739726027397
25,324,"vento","wind",1,"vɛnto",5,5.549076085,2,2.5,0,NA,3,2.33333333333333,1798,877.739726027397
26,1,"organo genitale femminile","vagina",0,"ɔrɡanodʒenitalefemminile",24,0,0,NA,0,NA,0,NA,6477,1354.5
26,8,"labbra",NA,0,"labra",5,NA,NA,NA,0,NA,2,0,1778,1354.5
26,21,"tuta","tracksuit",1,"tuta",4,0,NA,NA,0,NA,8,3.5,1752,1354.5
26,22,"stivali",NA,0,"stivalɪ",7,NA,NA,NA,0,NA,0,NA,2087,1354.5
26,23,"sciarpa","scarf",0,"ʃarpa",5,4.17438727,1,4.5,0,NA,2,5,1790,1354.5
26,26,"pantofole",NA,1,"pantɔfole",9,NA,NA,NA,0,NA,0,NA,2355,1354.5
26,32,"jeans",NA,1,"dʒins",5,NA,NA,NA,0,NA,0,NA,1894,1354.5
26,34,"grembiule",NA,0,"ɡrɛmbjʊle",9,NA,NA,NA,0,NA,0,NA,2630,1354.5
26,35,"gonna","skirt",0,"ɡonna",5,3.583518938,2,2.5,0,NA,2,8,1810,1354.5
26,36,"giacca","jacket",1,"dʒaka",5,5.192956851,3,2.66666666666667,0,NA,0,NA,1840,1354.5
26,38,"cinta",NA,1,"tʃinta",6,NA,NA,NA,0,NA,0,NA,1861,1354.5
26,42,"calzettoni",NA,0,"kaltsetonɪ",10,NA,NA,NA,0,NA,0,NA,2573,1354.5
26,44,"bretelle",NA,0,"bretɛlle",8,NA,NA,NA,0,NA,0,NA,2281,1354.5
26,48,"zucchine",NA,0,"dzʊkine",7,NA,NA,NA,0,NA,0,NA,2118,1354.5
26,52,"verdura",NA,0,"verdura",7,NA,NA,NA,0,NA,0,NA,2123,1354.5
26,55,"tortellini",NA,0,"tɔrtellinɪ",10,NA,NA,NA,0,NA,0,NA,2683,1354.5
26,57,"tonno",NA,0,"tonno",5,NA,NA,NA,0,NA,3,1,1769,1354.5
26,61,"spinaci",NA,0,"spinatʃɪ",8,NA,NA,NA,0,NA,0,NA,2241,1354.5
26,62,"spaghetti",NA,0,"spaɡetɪ",7,NA,NA,NA,0,NA,0,NA,2089,1354.5
26,66,"polpette","meatball",1,"polpete",7,2.397895273,0,NA,0,NA,0,NA,2083,1354.5
26,70,"pesca","peach",0,"pɛska",5,3.36729583,2,6,0,NA,4,4.75,1850,1354.5
26,77,"panino",NA,1,"panino",6,NA,NA,NA,0,NA,4,8,1768,1354.5
26,80,"noccioline",NA,0,"notʃoline",9,NA,NA,NA,0,NA,0,NA,2414,1354.5
26,82,"miele","honey",1,"mjɛle",5,6.966024187,2,2.75,0,NA,3,1,1892,1354.5
26,83,"melone",NA,0,"melone",6,NA,NA,NA,0,NA,2,0.5,1912,1354.5
26,87,"leccalecca",NA,0,"lekalɛka",8,NA,NA,NA,0,NA,0,NA,2231,1354.5
26,89,"kiwi",NA,0,"kiwɪ",4,NA,NA,NA,0,NA,1,NA,1878,1354.5
26,90,"gomma da masticare",NA,0,"ɡommadamastikare",16,NA,NA,NA,0,NA,0,NA,4247,1354.5
26,91,"ghiaccio",NA,0,"ɡjatʃo",6,NA,NA,NA,0,NA,3,3.33333333333333,1889,1354.5
26,95,"fagiolini",NA,0,"fadʒolinɪ",9,NA,NA,NA,0,NA,0,NA,2392,1354.5
26,96,"fagioli",NA,1,"fadʒɔlɪ",7,NA,NA,NA,0,NA,0,NA,2123,1354.5
26,97,"crema",NA,1,"krɛma",5,NA,NA,NA,0,NA,0,NA,1832,1354.5
26,99,"cocomero/anguria",NA,0,"kokomero",8,NA,NA,NA,0,NA,0,NA,2247,1354.5
26,100,"coca cola",NA,1,"kokakola",8,NA,NA,NA,0,NA,0,NA,2140,1354.5
26,102,"ciliegie",NA,0,"tʃiliedʒe",9,NA,NA,NA,0,NA,0,NA,2590,1354.5
26,106,"camomilla",NA,0,"kamomilla",9,NA,NA,NA,0,NA,0,NA,2366,1354.5
